,MAILWGT,POPDOC,YEAR,SPECCAT,MULTI1,ACEPTNEW,NPRIVATE,NMEDCARE,NMEDCAID,NWORKCMP,NSELFPAY,NNOCHRGE,IPAPHO,MCAREINS,OWNS1,NPCMH,NACO,NP4P,NMU,MIPS,APM,NOMIPSAPM,EMEDREC,EHRSAT,HHSMU,ESDOH,EBEHAV,ECPOE,ESCRIP,EWARN,ECTOE,ERADI,EREMIND,ECREATERES,EMSG,EGENLIST,ECCREPO,ECREATEPLAN,ESENDCQM,TEMP,TEMPCUSTOM,TEMPNOTES,FREENOTES,TELEMED,EPTREC,EDLREC,ESENDREC,SLFMOND,CSFREQ,CSELECT,PDMPFREQ,PDMPCHECK,PDMPUSE,PDMPSTATE,PDMP1,PDMP2,PDMP3,PDMP4,PDMP5,PDMP6,PDMP7,PDMP8,PDMP9,METHSRPAP,METHSEHRWEB,SEAMBOUT,SEHOSPU,SEBHP,SELTCP,METHREHRWEB,REAMBOUT,REHOSPU,REBHP,RELTCP,PHAPHI,PHA1,PHA2,PHA3,PHA4,HPCNOT,HREF,HEDNOT,HTOCSUM,NSEARCH,NPCNOT,NVAX,NCSUM,INTPHI,INTCSUM,COMPMED,COMPALL,COMPPROB,CINPOC,EUSEPHIOUT,REASON1,REASON2,REASON3,REASON4,REASON5,REASON6,HIEQOC,HIEEFF,HIEPRVRXER,HIECARE,HIEDUPTEST,LACKCAP,ITSTAFF,HIECOSTOUT,MULPORTOUT,EVENDOROTH,INFOHIE,ELOCATADD,LOSEPAT,TIMEOUT,STAFFSUP,EASEDOC,TIMEDOC,TIMEPAT,TIMEBILL,DOCALIGN,WCOMPEMR,COMPTYPE,WAVECOMP,MDDO,PHYSEX,PAGE50,DISPEMR,EHRNAME,MULTIR1,LOCSIZCAT,PSIZECAT_P,NUMLOC_P,MIDLEVP1_P,PCTMCAID_P,SETTING_P,PHYID_P,STRAT_P
225,390.89657,3798.9094461128743,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,-9.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,2.0,1.0,-8.0,-8.0,-8.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,2.0,-8.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,405.0,34.0
226,390.89657,3798.9094461128743,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,-8.0,-8.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1415.0,34.0
227,390.89657,3798.9094461128743,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,9.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,445.0,34.0
228,390.89657,3798.9094461128743,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-8.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,13.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,1583.0,34.0
229,390.89657,3798.9094461128743,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,-8.0,-8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-8.0,-8.0,-8.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,-9.0,-9.0,-9.0,-9.0,-8.0,-7.0,-7.0,-7.0,-8.0,-7.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,-9.0,1.0,985.0,34.0
230,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,-8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,3.0,2.0,1.0,2.0,-8.0,-8.0,-8.0,-8.0,3.0,3.0,2.0,2.0,4.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,-8.0,1.0,1.0,-8.0,-8.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,-9.0,3.0,5.0,1.0,2.0,2.0,1.0,10.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,347.0,35.0
231,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,3.0,2.0,3.0,2.0,-8.0,-8.0,-8.0,-8.0,2.0,3.0,3.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,-9.0,-9.0,-9.0,-9.0,-8.0,-7.0,-7.0,-7.0,-8.0,-7.0,-8.0,-8.0,-8.0,4.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,-8.0,-8.0,1.0,2.0,-8.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1613.0,35.0
232,708.11243,13329.000629899821,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-8.0,-8.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,5.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,979.0,35.0
233,850.62916,13329.000629899821,2018.0,1.0,2.0,1.0,-8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,-8.0,1.0,1.0,-8.0,-8.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,3.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,-8.0,-8.0,2.0,-8.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,-7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,47.0,35.0
234,708.11243,13329.000629899821,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,-8.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,2.0,2.0,2.0,-7.0,2.0,1.0,1.0,2.0,2.0,2.0,-7.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,1.0,4.0,-9.0,1.0,1827.0,35.0
235,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,-9.0,1.0,-9.0,1.0,-9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-7.0,-7.0,1.0,2.0,2.0,-7.0,-7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-9.0,-9.0,-9.0,-9.0,3.0,3.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,1.0,-8.0,-8.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,-7.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,539.0,35.0
236,850.62916,13329.000629899821,2018.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-9.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1629.0,35.0
237,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,1.0,-8.0,2.0,1.0,-8.0,-8.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,-8.0,1.0,3.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,-9.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,-8.0,-8.0,1.0,3.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,1.0,2.0,-8.0,2.0,-8.0,1.0,-8.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,3.0,-9.0,3.0,1.0,1.0,1728.0,35.0
238,850.62916,13329.000629899821,2018.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,2.0,2.0,2.0,1.0,-8.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,2.0,1.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,-8.0,1.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-9.0,-9.0,-9.0,-9.0,1.0,1.0,1.0,1.0,-8.0,-7.0,-8.0,-8.0,-8.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,5.0,5.0,1.0,-9.0,-9.0,2.0,970.0,35.0
239,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,-8.0,-8.0,-8.0,-8.0,2.0,3.0,2.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,2.0,3.0,3.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-8.0,-8.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,-7.0,1.0,1.0,1.0,-7.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,10.0,1.0,2.0,2.0,2.0,3.0,-9.0,1.0,1206.0,35.0
240,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,-8.0,-8.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,-8.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,-7.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1364.0,35.0
241,850.62916,13329.000629899821,2018.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,1.0,-8.0,2.0,-8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,2.0,-8.0,-8.0,-8.0,-8.0,1.0,3.0,2.0,4.0,-8.0,-8.0,2.0,-9.0,2.0,2.0,-8.0,1.0,2.0,-8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,-8.0,-7.0,-7.0,-7.0,2.0,-7.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,1.0,-8.0,-8.0,1.0,-8.0,1.0,-8.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,10.0,1.0,4.0,3.0,1.0,1.0,-9.0,2.0,1595.0,35.0
242,850.62916,13329.000629899821,2018.0,1.0,2.0,1.0,1.0,1.0,1.0,-8.0,1.0,-8.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-8.0,-8.0,1.0,-8.0,4.0,-7.0,-7.0,-7.0,2.0,1.0,-8.0,-8.0,-8.0,2.0,3.0,3.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,-9.0,-9.0,1.0,608.0,35.0
243,1027.82887,9442.550707498644,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,1.0,2.0,1.0,-8.0,-8.0,2.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,-8.0,-7.0,1.0,2.0,2.0,2.0,-7.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,-7.0,-7.0,-7.0,1.0,-7.0,1.0,2.0,5.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,605.0,36.0
244,1027.82887,9442.550707498644,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,4.0,-7.0,-7.0,-7.0,2.0,-8.0,-8.0,-8.0,-8.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,-7.0,1.0,2.0,-8.0,3.0,-7.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-8.0,1.0,1.0,1.0,1.0,-8.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,0.0,-9.0,1.0,1102.0,36.0
245,1027.82887,9442.550707498644,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,-8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,2.0,2.0,1.0,2.0,1.0,-8.0,-8.0,1.0,3.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,-8.0,-7.0,1.0,1.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,-8.0,1.0,1.0,1.0,-8.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,1.0,1.0,607.0,36.0
